id,source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,subject_class
139,AMC,Computers in Scientific Discovery 5,NA,CC BY 4.0,NA,2009-09-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/139,2,2,NA,NA,NA
140,AMC,The Fifth General Conference - AMaMeF 2010,NA,CC BY 4.0,NA,2009-09-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/140,2,2,NA,NA,NA
136,AMC,Breaking the cycle,NA,CC BY 4.0,NA,2009-09-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/136,2,2,NA,NA,NA
95,AMC,A note on enumeration of one-vertex maps,10.26493/1855-3974.95.a7b,CC BY 4.0,"Explicit formula for the numbers of distinct maps and pre-maps having a single vertex of valence <em>d</em> are given. The question of what precisely is meant by a map can be answered in several different ways. We enumerate 16 different types of objects where each type is obtained by selecting whether the object is a pre-map or a map, is oriented or general, whether the underlying graph or pre-graph is signed or unsigned, is directed or undirected.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/95,3,1,1,12,05C30;05C10
100,AMC,Eigenspaces of Hamming graphs and unitary Cayley graphs,10.26493/1855-3974.100.7f8,CC BY 4.0,"In this work, the eigenspaces of unitary Cayley graphs and certain Hamming graphs are considered. It is shown that these graph classes are closely related and admit particularly simple eigenspace bases for all eigenvalues, namely bases containing vectors only with entries from the set {0, 1, −1}. A direct consequence is that the considered graph classes are integral.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/100,3,1,13,19,05C50;15A18
108,AMC,The generalized Reye configuration,10.26493/1855-3974.108.423,CC BY 4.0,"Given an embedding in the plane of the vertices of a cube, we consider conditions on the embedded vertices such that they are the projection of the vertices of a 3 dimensional polyhedron combinatorially equivalent to the cube. We are particularly interested in conditions expressible as incidence conditions for the lines induced by the given vertex set in the plane. We show that the vertices and their incidences extend to a Reye configuration in the plane if and only if the vertices are the projection of a parallelepiped. More generally, the positions of the embedded vertices result from projecting a polyhedron combinatorially equivalent to the cube if and only if they belong to a plane configuration we call the generalized Reye configuration.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/108,3,1,21,27,05B30
116,AMC,On vertex-stabilizers of bipartite dual polar graphs,10.26493/1855-3974.116.2f3,CC BY 4.0,"Let <em>X</em>, <em>Y</em> denote vertices of a bipartite dual polar graph, and let <em>G</em><sub><em>X</em></sub> and <em>G</em><sub><em>Y</em></sub> denote the stabilizers of <em>X</em> and <em>Y</em> in the full automorphism group of this graph. In this paper, a description of the orbits of <em>G</em><sub><em>X</em></sub> ∩ <em>G</em><sub><em>Y</em></sub> in the cases when the distance between <em>X</em> and <em>Y</em> is 1 or 2, is given.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/116,3,1,49,58,05E18;05E30
101,AMC,Hamilton paths in Cayley graphs on generalized dihedral groups,10.26493/1855-3974.101.a37,CC BY 4.0,"We investigate the existence of Hamilton paths in connected Cayley graphs on generalized dihedral groups. In particular, we show that a connected Cayley graph of valency at least three on a generalized dihedral group, whose order is divisible by four, is Hamilton-connected, unless it is bipartite, in which case it is Hamilton-laceable.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/101,3,1,29,47,05C25;05C70
44,AMC,Computation of isomorphisms of coherent configurations,10.26493/1855-3974.44.856,CC BY 4.0,A program computing isomorphisms between association schemes was applied to speed up the computation of normalizers of permutation groups. A transitive permutation group forms an association scheme while a permutation group which may not be transitive forms a coherent configuration. In this paper we discuss the extension of the above program to compute isomorphisms between coherent configurations and show some typical examples of computing normalizers.,2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/44,3,1,59,67,05E30;20B40
110,AMC,Genus distributions of graphs under edge-amalgamations,10.26493/1855-3974.110.6b6,CC BY 4.0,"We present a general method for calculating the genus distributions of those infinite families of graphs that are obtained by iteratively amalgamating copies of some base graphs along their <em>root-edges</em>. We presume that the <em>partitioned genus distributions</em> of these base graphs are known and that their <em>root-edges</em> have 2-valent endpoints. We analyze and adapt the use of <em>recombinant strands</em>, <em>partials</em>, and <em>productions</em> for deriving simultaneous recurrences for genus distributions.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/110,3,1,69,86,05C10
40,AMC,Riemann surfaces and restrictively-marked hypermaps,10.26493/1855-3974.40.2ee,CC BY 4.0,"If S is a compact Riemann surface of genus <em>g</em> &gt; 1 then S has at most 84(<em>g</em> − 1) (orientation preserving) automorphisms (Hurwitz). On the other hand, if <em>G</em> is a group of automorphisms of S and |<em>G</em>| &gt; 24(<em>g</em> − 1) then <em>G</em> is the automorphism group of a regular oriented map (of genus <em>g</em>) and if |<em>G</em>| &gt; 12(g − 1) then <em>G</em> is the automorphism group of a regular oriented hypermap of genus <em>g</em> (Singerman). We generalise these results and prove that if |<em>G</em>| &gt; <em>g</em> − 1 then <em>G</em> is the automorphism group of a regular restrictedly-marked hypermap of genus <em>g</em>. As a special case we also show that a marked finite transitive permutation group (Singerman) is a restrictedly-marked hypermap with the same genus.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/40,3,1,87,98,05C15;05C10;30F10
146,AMC,Reducibility of semigroups and nilpotent commutators with idempotents of rank two,10.26493/1855-3974.146.279,CC BY 4.0,"Let <em>f</em> be a noncommutative polynomial in two variables. Let S be a multiplicative semigroup of linear operators on a finite-dimensional vector space and <em>T</em> a fixed linear operator such that <em>f</em>(<em>T</em>, <em>S</em>) is nilpotent for all <em>S</em> in S. In [H. Radjavi, M. Omladič, <em>Nilpotent commutators and reducibility of semigroups</em>, Lin. and Multilin. Alg. 57 (2009), 307-317] the authors proposed questions, what one can say about the invariant subspace structure of S under this and other related conditions. In particular, they study the question under the condition that [<em>S</em>, <em>T</em>]<sup>2</sup> = 0, where <em>T</em> is a given idempotent of rank one. In this paper we extend some of the results given there to the case that <em>T</em> is a given idempotent of rank two.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/146,3,1,99,108,15A30;47A15
135,AMC,Fullerene patches I,10.26493/1855-3974.135.29d,CC BY 4.0,"Large carbon molecules, discovered at the end of the last century, are called fullerenes. The most famous of these, C<sub>60</sub> has the structure of the soccer ball: the seams represent chemical bonds and the points where three seams come together represent the carbon atoms. We use the term <em>fullerene</em> to represent all mathematically possible structures for the chemical fullerenes: trivalent plane graphs with only hexagonal and pentagonal faces. A simple consequence of Euler's formula is that each fullerene has exactly 12 pentagonal faces; the only restriction on the number of hexagonal faces is that it not be 1. The chemical motivation for this paper is to answer the question: When is it possible to alter a fullerene by changing the structure inside a region of the fullerene bounded by a simple closed circuit? Such a region or patch is said to be ambiguous if alterations may be made to its interior without disturbing the structure of the fullerene outside of the region.  In this paper, we show that, relative to the minimum distance between pentagonal faces,  there are no small ambiguous patches.",2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/135,3,1,109,120,05C10;05C75;92E10
158,AMC,The scope,NA,CC BY 4.0,NA,2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/158,3,1,NA,NA,NA
163,AMC,2nd international workshop on symmetries of graphs and networks,NA,CC BY 4.0,NA,2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/163,3,1,NA,NA,NA
164,AMC,7th Slovenian international conference on graph theory,NA,CC BY 4.0,NA,2009-12-24T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/164,3,1,NA,NA,NA
111,AMC,Genus distribution of graph amalgamations: Pasting when one root has arbitrary degree,10.26493/1855-3974.111.e89,CC BY 4.0,"<div>This paper concerns counting the imbeddings of a graph in a surface. In the first installment of our current work, we showed how to calculate the genus distribution of an iterated amalgamation of copies of a graph whose genus distribution is already known and is further analyzed into a <em>partitioned genus distribution</em> (which is defined for a <em>double-rooted graph</em>). Our methods were restricted there to the case with two 2-valent roots. In this sequel we substantially extend the method in order to allow one of the two roots to have arbitrarily high valence.</div><div> </div>",2010-08-12T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/111,3,2,121,138,05C10
171,AMC,"In memory of Michael O. Albertson, 1946–2009",NA,CC BY 4.0,NA,2010-08-23T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/171,4,1,NA,NA,NA
174,AMC,Disjoint homometric sets in graphs,10.26493/1855-3974.174.027,CC BY 4.0,"Two subsets of vertices in a graph are called homometric if the multisets of distances determined by them are the same. Let <em>h</em>(<em>n</em>) denote the largest number <em>h</em> such that any connected graph of <em>n</em> vertices contains two disjoint homometric subsets of size <em>h</em>. It is shown that (<em>c</em> log <em>n</em>)/(log log <em>n</em>) &lt; <em>h</em>(<em>n</em>) &lt; <em>n</em>/4, for <em>n</em> &gt; 3.",2010-08-23T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/174,4,1,1,4,05C12;05C70
175,AMC,"More results on r-inflated graphs: Arboricity, thickness, chromatic number and fractional chromatic number",10.26493/1855-3974.175.b78,CC BY 4.0,"The <em>r</em>-inflation of a graph <em>G</em> is the lexicographic product <em>G</em> with <em>K</em><sub><em>r</em></sub>. A graph is said to have thickness <em>t</em> if its edges can be partitioned into <em>t</em> sets, each of which induces a planar graph, and <em>t</em> is smallest possible. In the setting of the <em>r</em>-inflation of planar graphs, we investigate the generalization of Ringel's famous Earth-Moon problem: <em>What is the largest chromatic number of any thickness-t graph?</em> In particular, we study classes of planar graphs for which we can determine both the thickness and chromatic number of their 2-inflations, and provide bounds on these parameters for their <em>r</em>-inflations. Moreover, in the same setting, we investigate arboricity and fractional chromatic number as well. We end with a list of open questions.",2010-08-23T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/175,4,1,5,24,05C15;05C42;05C10
